prot	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
prot_000000000111	0.00048592	0.000575557	0.000294574	0.000606086	0.000546466	0.000434816	0	0	0.000438418	0.00022216	0.001389102	0.000710062	0.000606562	0.000617069	0.000970516	0	0.00011012	0.000145569	0.000633691	0	0.000872977	0.000775575
prot_000000000112	0	0	0	0.000563739	0.000223394	0	6.21695E-05	0	9.74791E-05	0.000618237	0	5.89993E-05	0.000559946	0	0	0	0	0	0.0007419	0	0	0.000438071
prot_000000000113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165818	0	0	0	0
prot_000000000114	0.000327227	0.000492294	0.000519732	0.000462598	0.000377841	0.000513124	0	0	0.000605666	0.000587953	0	0.000510079	0.000342408	0.000311777	0.000856165	0	0	0.000509612	0.000357892	0	0.000378634	0.000512715
prot_000000000115	0.000420629	0.000440421	0	0.000189901	0.000384387	0.000302289	0	0	0	0.000755776	0	0.000296696	0.000271506	0	0	0	0.000249747	0	0.000460047	0	0.000330347	0.000810927
prot_000000000116	0.001233154	0.00083003	0.000979305	0.000908017	0.000567834	0.000485535	0	0	0.000217377	0.000738567	0.002309019	0.000646164	0.000823369	0.001322974	0.002150972	0	0.000244061	0.000337909	0.000795742	0	0.001171853	0.000280243
prot_000000000117	0	0.000667639	0.001287016	0.001375137	0.000493143	0.000479828	0	0	0	0.00064709	0	0.00026873	0.000321349	0.00123529	0	0	0	0.001785263	0.000945334	0	0.00077569	0.000649495
prot_000000000118	0.000675142	0.000851882	0.00068935	0.000823373	0.000643127	0.000782949	0	0	0.000341097	0.00092425	0.000902978	0.000531046	0.000637731	0.000790298	0.000504703	0.000967702	0.00045813	0.000515562	0.000755077	0	0.000525182	0.000693059
prot_000000000119	0	0.000292414	0	0.001254513	0.000648507	0	0	0	0	0.000953302	0.000760296	0.000113245	0.000213661	0.000527694	0	0	0	0.000167734	0	0	0.000898211	0.00049815
prot_000000000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97477E-05	0	0	2.21004E-05	0
prot_000000000121	0	0.000593703	0.002183473	0.000213722	0.000219079	4.00601E-06	0	0	0	0	0	0.000211246	0.000352821	0.000158766	0	0	0	0	0.000455624	0	0.000103604	0
prot_000000000122	0.002049692	0.000483007	0.000370225	0	0.000368847	0.000564615	0	0	0	0	0.001163896	0.00025555	0.000527615	0.000628073	0	0	0.0002768	0.000318402	3.3992E-05	0	0	0.000769127
prot_000000000123	0.001038657	0.000318421	0.000847444	0.000704163	0.000567231	0.000285959	0	0	0.000141081	0.000639121	0	0.000290583	0.000549219	0.000544968	0	0	0.000316798	0.000440819	0.000429498	0	0.000261199	0.000819171
prot_000000000124	0	0.000516434	0	0	0	0	0	0	0	0	0	0	0	0.000325004	0	0	0	0	0.001198558	0	0	0
prot_000000000125	0.000999133	0.00032682	0.000415133	0.000272141	0.000301282	0.000272421	8.81534E-05	0	0.000428485	6.26166E-05	0.000195761	0.000397085	0.000374407	0.000232495	0	0.000524483	0.000484187	0.000345507	0.000388547	0	0.000266442	0.000219881
prot_000000000126	0.001562588	0.000768298	0.000195935	0.000697586	0.000516774	0.000490095	0	0	0.000521902	0.000295539	0.000461979	0.000520464	0.000357705	0.001027281	0	0	0.000659214	0.000203841	0.001241289	0	0.00054901	0.000302691
prot_000000000127	0.000298908	0.000615962	0.000254592	0.000739985	0.000473856	0.00046181	0	0	0.000169535	0.000740597	0.000514526	0.00053512	0.000431487	0.000763972	0.000479307	0	0.000666349	0.000359459	0.00059737	0	0.000376465	0.00038528
prot_000000000128	0.000642257	0.000608343	0.000655773	0.000915005	0.000720386	0.00081975	5.80222E-05	0	0.000145562	0.00073773	0.001288493	0.000833839	0.00091421	0.000464458	0.001714027	0	0.000449434	0.000852792	0.001140367	0	0.000412171	0.000820107
prot_000000000129	0.000355704	0.000159686	0	0.000238087	0.000271787	0.000415941	0	0	0.000211621	0.0005816	4.99529E-06	0.000234847	0.00023918	0.000625798	0	0.0001606	0.000395997	3.85717E-05	0.000562549	0	0.000292627	0.000701345
prot_000000000130	0.00013767	0.001504725	0.007205959	0.000150676	0.006626779	0.006045757	0.013788716	0.05475171	0.030015914	0.000247362	0.000773342	0.004116	0.001239492	0.001178958	0.001080612	0	0.002020644	0.003071027	0.000542057	0	0.001265828	0.009249402
prot_000000000131	8.42567E-05	0	0.002320514	0	1.21815E-05	0.000113433	0.01890159	0	0.000100254	0	0	6.40886E-05	0.000663269	0	0	0	0	0	0.000276458	0	0	0
prot_000000000132	0.00078796	0.000699659	0	0.000613358	0.000609891	0.000470224	0	0	0.000412572	0.000660389	0.000486936	0.000904235	0.000690589	0.000970286	0.000680409	0	0.000592146	0	0.000658723	0	0.000884001	0.000533258
prot_000000000133	0	0.000586051	0	0.00056143	0.000539483	0	0	0	0	0	0	4.776E-06	0.00047807	0.000356386	0	0	0	0	0.001056594	0	0.00030292	0.000719234
prot_000000000134	0	5.48163E-05	0	0	4.06311E-05	5.60234E-05	0	0	0	0	0	0	0.000426839	0	0	0	0	0	0	0	0.000322213	0
prot_000000000135	0.000182037	0.000656204	0	0.000589402	0.000560554	0.00052329	0	0	0.000239223	0.00032708	0	0.000563086	0.000620345	0.000416262	0	0	0.000211845	0.000601589	0.000795588	0	0.00038124	0.000507278
prot_000000000136	0.000150852	0.000791634	0.000359397	0.000378363	0.000612958	0.000496023	0	0	0.000119663	0.000813143	0.000564927	0.000616097	0.00066376	0.000747397	0.001578777	0	0.000313489	0.00078394	0.000919979	0	0.000434404	0.000576366
prot_000000000137	0.000782036	0.000527836	0.000621051	0.00026373	0.00043812	0.000244786	0	0	0.000103391	0	0	0.000367416	0.000855549	0.000587149	0	0	0.000387717	0.000323055	0.000417397	0	0.000454495	0.000396109
prot_000000000138	0.000602119	0.00046289	0.000110347	0.000403449	0.000373887	0.000319662	0	0	0.000256083	8.3221E-05	0.002081425	0.000535429	0.000436818	0.000370693	0	0	0.000288755	0.000172199	0.000545275	0	0.000400131	0.000365293
prot_000000000139	0.000918385	0.00032164	0	0.000717895	0.000557618	0.000548986	0	0	0.000637442	0.000206266	0	0.000657691	0.000374524	0.000327478	0	0	0.00060118	0.000426803	0	0	0.000450791	0
prot_000000000140	0.000359841	0.000144234	0	0.000310474	9.35134E-05	6.92067E-05	0	0.001038502	0	0	0	0.000237213	0	0	0	0	0	0	0	0	9.42018E-05	0
prot_000000000141	0.001061882	0.000542719	0.000798907	0.000786856	0.000842918	0.000700125	0.002145335	0.000487429	0.001107448	0.000903772	0.000313946	0.000908201	0.000694635	0.000884054	0	0	0.00064509	0.000277047	0.000728377	0	0.000768124	0.000940044
prot_000000000142	0.000480471	0.000603622	0.000490583	0.000637421	0.000704866	0.000558734	0	0	0.000571698	0.001356613	0.001542273	0.000621915	0.000482949	0.000549344	0.000538765	0.001033013	0.000244525	0.000500171	0.000398627	0	0.000321821	0.000324805
prot_000000000143	0.00013233	0.00064198	0	9.05197E-05	0.000317235	0.000478851	0	0	0.000122465	0	0.001442086	0.00116055	0.000649903	0.000554257	0	0.001327709	0.000392852	0.000437319	8.68384E-05	0.001065221	8.66058E-05	0.00036505
prot_000000000144	0.000231861	0.000495528	7.89134E-05	0.00054206	0.0004265	0.000375376	0	0	9.19613E-05	0.001368833	0.002048556	0.000498297	0.000516309	0.000396319	0.000519983	0	0.0004425	0.000738878	0.00045646	0	0.000390203	0.000276212
prot_000000000145	0.000477591	0.001088226	0.000999351	0.000761686	0.000723727	0.000808413	0.00015158	0	0.000427808	0.000861355	0.000336612	0.00088006	0.000933889	0.000612509	0.000470358	0.001803701	0.000800539	0.00029705	0.00078647	0	0.000728752	0.000724665
prot_000000000146	0.00011818	0.000476542	0.000563114	0.000451899	0.000644781	0.000636188	0	0	0	0.000424686	0	0.000533958	0.000296009	0.000674251	0	0	0.000698884	0.00087143	0.000310212	0	0.000433907	0.000431236
prot_000000000147	0.001014335	0.000893617	0.000906222	0.00103939	0.000694746	0.000935119	8.01817E-05	0	0.000301229	0.000911266	0.00142447	0.00082603	0.000617717	0.00065235	0.000995226	0	0.000929925	0.000628526	0.000499226	0	0.000942503	0.000633324
prot_000000000148	0	0.000640532	0.000217761	0.000716644	0	0.000693935	0	0	0	0.000821149	0	0.00074641	0	0.000156757	0	0	0	0.000906191	0	0	0.000643725	0
prot_000000000149	0.001224368	0.000659143	0.000308024	0.000878472	0.000725521	0.000764402	4.08805E-05	0	0.000679448	0.001039559	0.001089394	0.000653876	0.000720026	0.000480421	0.001968765	0	0.000741551	0.001000613	0.000931789	0	0.000621926	0.000654975
prot_000000000150	0.000464858	0.000401538	0	0.00069734	0.000474763	0.000594688	0	0	0.000274409	0.000696038	0.000435212	0.00052661	0.000307859	0.000664366	0	0.002332038	0.000483015	9.60154E-05	0.000436225	0	0.000334659	0.000325889
prot_000000000151	0.000112037	0.001156	0.000400383	0.000620389	0.000667392	0.000737093	7.0851E-05	0	0.000111091	0.000392546	0.001258705	0.000605059	0.000602093	0.000800607	0	0	0.000249457	0.000624808	0.000477892	0	0.00070216	0.000646219
prot_000000000152	0	0.000116793	0	0.000171453	8.71549E-05	6.67667E-06	0	0	5.50757E-05	0	0	0.00013731	0	0.000198458	0	0	0	0	0.000223256	0	0	0
prot_000000000153	0	0	0.000489188	0.00058055	0	0.000576759	0	0	0	0	0	0	0	0	0.0016117	0	0.000487658	0.000169642	0.000792293	0	0.000104819	0
prot_000000000154	0.000775967	0.000539851	0	0.000335099	0.000332875	0.000386287	0	0	0.000427453	0	0	4.47142E-05	0	0.000448079	0	0	0.000261777	0.000364259	0.000192883	0	0.000423205	0.000515144
prot_000000000155	0.001009959	0.000892478	0.000775032	0.001103604	0.000588219	0.001031352	0	0	0.000270738	0.000366847	0.001146893	0.000808485	0.000856409	0.000781622	0.003739366	0.001024251	0.000363675	0.000509423	0.001027193	0	0.001167329	0.000572533
prot_000000000156	0.001271628	0	0	0	0	0	0	0	0.00021217	0.000328044	0	8.33234E-05	0	0	0	0	0	0	0.00023962	0	0.000143387	0
prot_000000000157	0.001076495	0.000779006	0.000394567	0.000667266	0.000498002	0.000517596	0	0	0.000229903	0.000892717	0.000930316	0.00078695	0.000462004	0.000520725	0.001299957	0.0024925	0.000367275	0.000718354	0.000536883	0	0.000909823	0.000599969
prot_000000000158	0.001341454	0.000482743	0.000854813	0.000833616	0.000517242	0.000473598	0	0	0.000124163	0.001582686	0	0.000529522	0.000618187	0.001242225	0.000704076	0	0.000399441	0.000555816	0.000676926	0	0.000702353	0.000589536
prot_000000000159	0.001074032	0.000744549	0.000647577	0.000787811	0.000539564	0.000580605	0	0	0.000278529	0.000360723	0.000220444	0.000579027	0.000735266	0.00082653	0.000648491	0.001243398	0.000478278	0.000204774	0.000379513	0	0.000742285	0.000481527
prot_000000000160	0.000174135	0.000348992	0.000691444	0.000507436	0.000402958	0.000496556	0	0	0.000299286	0	0	0.000509945	0.000504491	0.000331827	0.000911224	0.001747154	0.000516961	0.000425132	0.000685633	0	0.000477746	0.000396752
prot_000000000161	0.000808298	0.000729876	0	0.000861439	0.00048497	0.000531145	0	0	0.000480885	0	0	0.000508867	0.000476369	0.000462082	0	0.002027481	0.00095985	0.000667808	0.000707237	0	0.000423205	0.000495826
prot_000000000162	0	9.4152E-05	0	0	0.000102509	0.000135528	0	0	0	0	0	0.000108524	0	0	0	0	0	0	0	0	0	0
prot_000000000163	0.001688783	0.000425679	0	0.000443937	0.000422374	0.000287953	0.000372763	0	0.000431344	0.000699016	0.001258243	0.000334476	0.000739096	0.000404369	0	0	0.000181118	0.0004383	0.000676926	0	0.00055205	0.000407555
prot_000000000164	0.000802922	0.000906802	0.000302517	0.000832742	0.000786987	0.000653103	0	0	0.000318961	0.001064702	0	0.000756122	0.000730905	0.000765578	0	0.001911014	0.000829319	0.001254172	0.000776045	0	0.000642054	0.000600871
prot_000000000165	0.000778523	0.000437136	0.003709568	0.000550119	0.000726756	0.000467907	0.013061478	0.003847066	0.001801733	0.000618983	0.001093309	0.001327354	0.001837039	0.000111265	0.001527712	0	0.002255182	0	0.0008634	0	0.00214151	0.000196482
prot_000000000166	0.000161962	0.000360589	0.000385864	0.000500915	0.000433923	0.000485361	0.000136564	0	0.000160595	0.000339511	0	0.000638473	0.000484483	0.00020061	0	0.000812508	0.00043274	0	0.000478454	0	0.000402797	0.000510946
prot_000000000167	0.000448497	8.85369E-05	0.000267129	0.000153396	0.000174262	0.000226426	0	0.001950438	0.000222355	0	0	0.000102343	0	0	0	0	9.98602E-05	0.000277908	0	0	0.000132087	0
prot_000000000168	0.000736816	0.00051684	0	0.000201606	0.000523973	0.000371278	0	0	0	0.000655327	0	0.000471337	0.0003855	0.000210609	0	0	0.000656224	0.000684844	0.000473848	0	0.000649555	0.000387409
prot_000000000169	0	0	0	0	0	0.000481115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000170	0.0012129	0	0	0	0	0	0	0	0.000545206	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000171	0.000766947	0.00112639	0.000167021	0.001168326	0.000607354	0.000481613	8.8667E-05	0	0.000152929	0.000866623	0.001575214	0.001043396	0.00078838	0.00106204	0.000550273	0.000527539	0.000561932	0.001172879	0.000690071	0	0.001029167	0.000368603
prot_000000000172	0	2.00784E-05	0	0	4.32355E-05	9.3932E-05	0.004727904	0.002140797	0.001753826	0	0	0.000719727	0.001493184	0	0	0	0.002358924	0.002607302	0.000147924	0	0.001681812	0
prot_000000000173	0.000816004	0.0008365	0.000541793	0.00094025	0.000696293	0.0005659	3.5998E-05	0	0.000372526	0.001630847	0.001598809	0.000559761	0.000789105	0.000813545	0	0	0.000456279	0.000634905	0.001027263	0	0.00080996	0.000688389
prot_000000000174	0	0.000237116	0	0	0	0	0	0	0	0	0	0	0	0.000750532	0	0	0.000136874	0	0	0	0	0
prot_000000000175	0.000347019	0.000872974	0.000659731	0.000471876	0.000468005	0.000358985	0	0	0.000278052	0.000510149	0	0.000479918	0.000359935	0.001380652	0.002751364	0	0.000611881	0.001737599	0.000230024	0	0.000412933	0.000184302
prot_000000000176	0.000897721	0.000967219	0.000836909	0.000920429	0.00132129	0.001158254	0.000493659	0.001629016	0.001709538	0.001179596	0.000620486	0.001119321	0.000851876	0.000699963	0.000612736	0.001174843	0.000756772	0.000919049	0.001013011	0	0.000735691	0.001518645
prot_000000000177	0.000953267	0.000654177	0	0.000436905	0.000499364	0.000432146	0	0	0.000481334	0.001308318	0.001704276	0.000470777	0.000376038	0.000763146	0	0	0.000786851	0.000676787	0.000637107	0	0.000394584	0.000414756
prot_000000000178	0.000583892	0.000512289	0	0.000847546	0.000401612	0.000639348	0	0	0	0.000178351	0	0.00057115	0.00068589	0.000273712	0	0	0.000885778	0.000472758	0.000383166	0	0.000601488	0.000484043
prot_000000000179	0	0	0	0	0	0	0	0	0	0	0	0	0.000260438	0	0	0	0	0	0	0	0	0
prot_000000000180	0.000455805	0.000733651	0.000317987	0.000776054	0.000482924	0.000698482	0	0	0.00034092	0.000239818	0	0.000628225	0.000599791	0.000457811	0.001571482	0	0.000118872	0.000827045	0.000947697	0	0.000602473	0.000455804
prot_000000000181	0.001174114	0.000496764	0.000932418	0.000771557	0.000442972	0.000525767	0	0	0.000155227	0.000703206	0	0.000679628	0.000645772	0.000223736	0	0	0.000697127	0.000727531	0.000895047	0	0.000761506	0.000102889
prot_000000000182	0	0	0	0.000330182	6.1557E-05	0	0	0	0	0	0	0	0	4.4723E-05	0	0	0	9.30735E-05	0	0	0	0
prot_000000000183	0.000916031	0.000797241	0.000433874	0.0007566	0.000668119	0.000788154	0	0	0.000577843	0.000818043	0.001534493	0.000705008	0.000752598	0.001178776	0.00071473	0	0.000923695	0.000564226	0.00092499	0	0.000752849	0.000803369
prot_000000000184	0.000526425	0.000738522	0.000522574	0.000551792	0.000701005	0.000746389	0	0	0.000156594	0.000945868	0.000492853	0.000811046	0.000666135	0.000727278	0.001377354	0.000660225	0.000195352	0.000706757	0.000933015	0	0.000930229	0.000780312
prot_000000000185	0.0002443	0.000586834	0.000332588	0.000253056	0.000494515	0.000677124	0	0	9.68949E-05	0.000627074	0.000980227	0.000688607	0.000805938	0.00059854	0.00027394	0.001575732	0.000341909	0.000648765	0.000435144	0	0.000534478	0.0003303
prot_000000000186	0.001371801	0.00071562	0.001404263	0.000679136	0.000462314	0.000549991	0	0	0.00077966	0.001202615	0	0.000645099	0.000874375	0.000569637	0	0.002268747	0.000667266	0.000857499	0.000911095	0	0.000908062	0.000477945
prot_000000000187	0.000537148	0.000204539	0.001270581	0.000460132	0.000228815	9.59284E-05	0	0	0.000152175	0.000275752	0.000810373	0.000151756	0.000753808	0.000263205	0	0	0.000273369	9.5097E-05	0.000201423	0	0.000843712	0.000524505
prot_000000000188	0.000259042	0.000430987	0.000617152	0.000607164	0.000603245	0.000664731	0	0	0.000102742	0.000698161	0.001818914	0.000827554	0.000731784	0.000443891	0	0.000974646	0.000519094	0.000719101	0.001055641	0	0.000712048	0.000476705
prot_000000000189	0.000167536	0.00020146	0	0.000183364	0.00014533	0.000225551	0	0	6.64486E-05	0.000602049	0	0.000178407	7.5564E-05	9.57756E-05	0	0	0	0	0	0	6.57883E-05	8.80885E-05
prot_000000000190	0.000210289	0.000537348	0.000313126	0.000589738	0.000567618	0.0005874	0	0	0.000250217	0.000236151	0.001328926	0.000606103	0.000536478	0.000465838	0.000412655	0.000791212	0.000468219	0.000390586	0.000672737	0	0.000555947	0.000393206
prot_000000000191	0.000245884	0.000972324	0.000195268	0.000592611	0.000619854	0.000488584	0	0	0.000195047	0.000589065	0.000460406	0.000558591	0.000542185	0.000702826	0	0	0.000868659	0.000698826	0.00048353	0	0.000577394	0.00046111
prot_000000000192	0	0	0	0	0.000306259	0	0	0	0	0	0	0.000462263	0	0	0.001117772	0	0	0	0	0	0	0
prot_000000000193	0.000765114	0.000677354	0.000399453	0.000649915	0.000686002	0.00064665	0	0	0.000598501	0.000502096	0.000313946	0.000660363	0.000440627	0.001201636	0.001316055	0	0.000248877	0.000415571	0.000436073	0	0.000782828	0.000764024
prot_000000000194	0.000359691	0.000913105	0.000428471	0.000537732	0.000622373	0.000559477	0	0	0.000142662	0.000323142	0	0.000396711	0.000784122	0.00056547	0.002823318	0	0.001593733	0.0005572	0.001237435	0	0.000564976	0.000425523
prot_000000000195	0.000744941	0.000775688	0.000467606	0.000755893	0.000507788	0.00045625	0	0	0.000125615	0.000500933	0.000626437	0.000672575	0.000737791	0.000655368	0	0	0.000271145	0.0004768	0.000658631	0	0.000674383	0.000387284
prot_000000000196	0.00072208	0.00025084	0.001247226	8.64387E-05	0.000162465	0.000116308	0	0	0.000229115	0	0	0.000328171	0.000290399	0	0	0	0	0	0.001913163	0	0.000226838	0.000332204
prot_000000000197	0.000328736	0.000139637	0.001018606	0.000233255	6.00959E-05	0.000309179	0	0.00060264	0.000150734	0	0	0.000180671	0	2.71574E-05	0	0	4.23092E-05	0.00023549	0	0	0.00016789	0
prot_000000000198	0.000777475	0.000441482	0.000231536	0.000741236	0.000524751	0.000411204	0	0	0.000385456	0.000873093	0	0.000860007	0.00074385	0.000444461	0	0	0.000598957	0.000361318	0.00038265	0	0.00067624	0.000664279
prot_000000000199	0.001450015	0.000573646	0	0.000253643	0.000245717	0.00057924	0	0	0.000657157	0.000175326	0	0.00054924	0.000408715	0.000167348	0	0	0.000782148	0.000362782	0.000448235	0	0.000874782	0.000256528
prot_000000000200	0.000537719	0.000447121	0.000522891	0.000495437	0.00046956	0.000545211	0	4.35036E-05	0.000369961	0.000690115	0.00092466	0.000418023	0.000715871	0.000846915	0.000861369	0	0.000879619	0.000674547	0.001087763	0	0.000366285	0.000490444
prot_000000000201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000202	0	0.000297866	0	0.000621621	0.000307791	0.000374454	0	0	0	0.001031332	0	0.000446377	0.000445977	0.000459388	0	0	0.000102242	0.000853606	0	0	0.000523819	0
prot_000000000203	0.000991813	0.000801138	0.000798289	0.000658275	0.000865862	0.000874654	0	0	0.000457167	0.001505122	0	0.000824752	0.000804505	0.001609988	0.001315037	0	0.000595352	0.001644389	0.001388563	0	0.000721698	0.000498581
prot_000000000204	0.001024833	0.000964482	0.000712134	0.000701032	0.000770894	0.000631096	0	0	0.000203236	0.000767247	0.000479737	0.000811485	0.000851662	0.000610279	0.002346226	0.00128531	0.000862537	0.000423353	0.000883247	0	0.000703922	0.000516393
prot_000000000205	0.001001906	0.000794268	0.000383143	0.000581612	0.000630803	0.000622888	0	0	0.000522557	0.000433435	0.00090338	0.000555234	0.000725952	0.000656883	0.000631159	0	0.00053711	0.001284497	0.000995979	0	0.000726077	0.000232532
prot_000000000206	0.000734674	0.00067667	0.000125023	0.000860582	0.000568863	0.000398609	0	0	0.000183783	0.000188578	0	0.000756482	0.000676372	0.000779987	0.000411905	0.001579549	0.000654316	0.000910471	0.0010331	0	0.00057678	0.000327513
prot_000000000207	0.000339802	0.00052211	0.000404779	0.000533451	0.000425871	0.000326274	0	0	0.00020216	0.000305274	0	0.000251229	0.000561193	0	0	0	0.000756588	0.000210556	0.000333366	0	0.000467019	0.000267996
prot_000000000208	0.000442994	0.000103579	0	0.000120529	7.15715E-05	8.51993E-05	0	0.000999693	0.00024159	0	0	0.00016334	0	0.000126624	0	0	0.000147952	0	0	0	4.34889E-05	0
prot_000000000209	0	0.0003304	0	0.000135325	0.000285835	9.51198E-05	0	0	0	0	0	0.000300953	0.000223069	0.000282735	0.003882062	0	0	0	0.000973661	0	0	0.000260042
prot_000000000210	0.001770455	0.00043354	0	0.000413335	0.000226153	0.0001964	0	0	0	0.000488567	0	0.000171436	0.000129455	0.000345433	0	0.004546987	0.000807238	0	0.000198263	0	0.000355917	0.00028276
prot_000000000211	0.000607691	0.000396414	0	0.000166275	0.000214734	0.000266062	0	0	0	0	0.00232929	0.000531838	0.00014403	0.000290181	0	0	3.18366E-05	6.20202E-05	1.40747E-05	0	5.05332E-05	0.000218023
prot_000000000212	0.000282246	0.000815496	0.000112072	0.000777941	0.000607413	0.000479186	0.000355193	0	0.000111945	0.0007607	0.001585476	0.000786969	0.00054457	0.000618517	0	0.002831869	0.000251374	0.000466378	0.00077174	0	0.000627499	0.000534741
prot_000000000213	0.001579617	0.001033598	0.001778757	0.00067006	0.000645222	0.000608937	0	0	0.000592247	0.000383284	0.00059914	0.001095721	0.00047866	0.001037165	0.002452982	0	0.00113991	0.000793084	0.000769916	0	0.000825513	0.000602299
prot_000000000214	0.00046787	0	0.000557337	0	5.0732E-05	7.49864E-05	0	0.000618259	0	0	0	0.000106764	0	0	0	0	0.000138898	9.66375E-05	0	0	0	0
prot_000000000215	0	0.00046133	0	0	1.50763E-05	0	0.001337664	0	0.001176457	0	0	0	0.000965371	0.000582096	0.000181894	0	0.002373441	0.001809255	4.56208E-05	0	3.63989E-05	0
prot_000000000216	0.000242309	0.00025398	0	0.00155855	0.000838008	0.000951969	0.000306466	0	9.41832E-05	0	0.001361133	0.000434231	0.000596717	0.000655205	0	0	0.000215805	0.001150109	0.001249815	0	0.000980047	0.001425641
prot_000000000217	0.000726114	0.000792565	0.000961068	0.000791566	0.000632757	0.000775333	0.000153062	0	0.000374872	0.001079247	0.000453204	0.000850555	0.000888193	0.000954266	0.000633275	0.001214223	0.000467055	0.000449931	0.000989258	0	0.000654377	0.000509043
prot_000000000218	0.000579518	0.000524041	0.001104534	0.000712599	0.000601529	0.000534211	0	0	0.000183421	0.00145777	0.000625029	0.000704402	0.000487911	0.000662589	0	0	0.000516131	0.000574551	0.000836651	0	0.000500191	0.000792231
prot_000000000219	0	0.000466465	0	0.000586302	0.000333151	0.000272195	0	0	0.000143197	0	0	0.000298237	0.000464638	0.001011343	0	0	0.00032155	0.000447432	0.000710773	0	0.000141774	0.000189831
